Accelerometer X,Accelerometer Y,Accelerometer Z
-0.035,0.824,-0.031
-0.016,1.035,-0.008
0.023,1.02,-0.094
0.066,0.926,-0.098
0.043,0.914,-0.129
-0.031,1.063,-0.125
0.02,0.996,-0.078
-0.086,0.992,-0.109
-0.117,1.016,-0.102
-0.008,0.918,-0.188
0.031,0.957,-0.102
0.055,1.039,-0.086
-0.027,0.988,-0.129
-0.082,1.047,-0.133
0.09,0.957,-0.082
0.066,0.957,-0.117
-0.234,0.992,-0.371
0.113,0.977,0.238
0.27,1.047,0.445
0.211,1.012,0.305
-0.098,0.988,-0.07
0.105,0.977,0.035
0.02,1,-0.113
0.156,0.766,-0.066
-0.16,1.078,0.086
-0.008,0.988,-0.023
0.027,1.02,-0.047
0.051,1,-0.063
0.027,0.996,-0.055
-0.023,0.977,-0.02
-0.027,0.984,-0.031
-0.039,0.988,-0.074
-0.02,1.008,-0.047
0.008,0.992,-0.074
-0.008,0.98,-0.09
0.02,1.004,-0.039
0.211,1.016,-0.102
-0.125,0.957,-0.094
-0.137,1,-0.016
-0.066,0.996,-0.035
-0.016,0.977,-0.086
-0.035,0.973,-0.074
-0.027,1.008,-0.035
-0.035,1,-0.043
-0.043,0.992,-0.074
-0.047,0.992,-0.066
-0.055,0.996,-0.051
-0.043,0.988,-0.078
-0.035,1.004,-0.07
-0.055,0.992,-0.031
-0.051,0.996,-0.07
-0.055,0.988,-0.035
-0.07,0.98,-0.043
-0.082,0.988,-0.031
-0.023,1.008,-0.074
0.008,0.992,-0.059
-0.039,0.996,-0.051
-0.031,1,-0.051
-0.066,0.988,-0.02
-0.063,0.984,-0.047
-0.059,0.996,-0.047
-0.047,1,-0.043
-0.047,0.996,-0.051
-0.035,0.996,-0.051
-0.012,0.996,-0.047
-0.027,0.992,-0.02
0.004,0.988,-0.023
-0.008,0.988,-0.039
-0.051,1.008,-0.02
-0.066,0.996,-0.023
-0.051,0.992,-0.039
-0.039,1,-0.047
-0.016,0.996,-0.047
-0.031,0.984,-0.047
-0.066,0.984,-0.031
-0.059,0.996,-0.039
-0.039,1.008,-0.023
-0.043,0.957,-0.035
-0.016,1.039,0.016
-0.043,0.996,0.02
-0.051,1,0.008
-0.078,0.996,-0.047
-0.102,1.051,-0.031
-0.23,1.043,-0.008
-0.242,0.91,-0.113
-0.254,0.867,-0.082
-0.16,0.887,-0.105
0.102,1.105,-0.078
0.375,1.227,-0.105
0.316,1.066,-0.176
0.145,0.898,-0.176
0.039,0.855,-0.164
0.031,0.859,-0.152
0.086,0.848,-0.16
0.047,0.961,-0.113
-0.082,1.145,0.008
-0.102,1.121,-0.004
-0.012,0.973,-0.141
-0.031,0.93,-0.113
-0.168,0.945,0.008
-0.305,1.012,0.066
-0.316,0.98,0.012
-0.211,0.941,0.027
-0.137,0.957,0.063
-0.148,0.992,0.105
-0.176,1.008,0.145
-0.219,1.027,0.145
-0.242,1.039,0.156
-0.262,0.977,0.133
-0.254,0.918,0.137
-0.25,0.977,0.16
-0.25,0.988,0.184
-0.27,0.934,0.191
-0.34,0.914,0.223
-0.387,0.926,0.223
-0.391,0.922,0.195
-0.395,0.898,0.211
-0.387,0.898,0.227
-0.371,0.895,0.242
-0.328,0.918,0.223
-0.273,0.945,0.246
-0.234,0.973,0.246
-0.199,0.973,0.258
-0.195,0.938,0.254
-0.203,0.922,0.262
-0.234,0.93,0.273
-0.258,0.91,0.281
-0.27,0.902,0.313
-0.25,0.938,0.328
-0.188,0.922,0.332
-0.148,0.926,0.328
-0.063,0.906,0.309
0.004,0.914,0.297
-0.035,0.938,0.211
-0.133,1.023,0.066
-0.25,1.125,0.129
-0.559,1.109,0.063
-0.41,1.254,-0.215
-0.105,1.395,-0.191
-0.09,1.18,-0.121
-0.215,1.035,-0.023
-0.285,0.969,0.043
-0.285,0.813,0.031
-0.172,0.648,-0.023
-0.039,0.613,-0.074
0.008,0.625,-0.074
-0.055,0.68,-0.125
-0.086,0.809,-0.16
-0.035,0.977,-0.074
0.082,1.145,-0.125
0.102,1.289,-0.188
0.145,1.211,-0.34
-0.023,1.184,-0.457
-0.543,1.355,-0.117
-0.547,1.078,0.047
-0.363,0.785,-0.23
-0.305,0.98,0.098
-0.352,1.176,0.195
-0.324,1.137,0.098
-0.25,0.934,0.105
-0.238,0.734,0.117
-0.289,0.719,0.156
-0.262,0.762,0.16
-0.148,0.777,0.125
-0.031,0.867,0.09
0.063,0.969,0.113
0.012,1.035,0.094
-0.047,1.039,0.051
0.066,1.063,0.09
0.125,1.141,0.105
0.023,1.156,-0.039
0.074,1.32,-0.035
-0.156,1.125,0.094
-0.273,0.883,-0.031
-0.098,1.355,-0.086
0.07,1.496,-0.051
-0.07,1.109,-0.059
-0.113,0.766,-0.117
-0.02,0.625,-0.145
0.105,0.594,-0.18
0.188,0.629,-0.215
0.16,0.551,-0.238
0.133,0.598,-0.25
0.047,0.738,-0.211
0.016,1.336,-0.125
0.262,1.461,-0.105
0.238,1.363,-0.484
-0.063,1.5,-0.039
-0.359,0.895,-0.043
-0.441,0.637,-0.398
-0.398,0.988,0.074
-0.352,1.258,0.121
-0.094,1.262,0.051
0.016,0.961,-0.016
-0.035,0.758,0
-0.184,0.746,0.066
-0.246,0.793,0.105
-0.148,0.781,0.09
-0.059,0.793,0.051
-0.066,0.836,0.129
-0.105,0.926,0.051
0.027,0.926,0.066
0.246,1.043,0.031
0.297,1.152,0.102
0.281,1.316,-0.043
0.363,1.305,-0.047
-0.203,1.129,0.18
-0.414,0.93,0.02
-0.121,1.129,-0.102
0.07,1.441,-0.066
0.027,1.223,0.02
-0.004,1,0.016
-0.035,0.809,-0.063
-0.008,0.734,-0.008
-0.051,0.648,-0.059
-0.094,0.535,-0.105
-0.109,0.504,-0.152
-0.184,0.598,-0.137
-0.219,0.914,-0.105
-0.09,1.273,-0.027
0.277,1.445,-0.074
0.492,1.344,-0.273
0.129,1.453,-0.289
-0.336,1.246,0.066
-0.379,0.914,-0.27
-0.316,0.773,-0.078
-0.344,1.031,0.125
-0.309,1.207,0.047
-0.086,1.039,0.027
-0.059,0.801,0
-0.195,0.656,0.051
-0.262,0.637,0.102
-0.109,0.703,0.082
0.012,0.789,0.031
0.063,0.898,0.117
0.027,1.027,0.066
0.039,1.055,0.008
0.113,1.121,-0.098
0.188,1.32,0.074
0.137,1.512,-0.039
0.004,1.496,0.188
-0.27,0.887,0.184
-0.141,0.762,-0.164
0.031,1.262,-0.051
-0.063,1.527,0.141
-0.266,1.105,0.098
-0.168,0.719,-0.051
-0.012,0.531,-0.145
0.098,0.438,-0.152
0.059,0.414,-0.18
-0.078,0.445,-0.176
-0.23,0.617,-0.215
-0.141,1.066,-0.086
0.121,1.648,-0.027
0.508,1.402,-0.105
0.289,1.344,-0.441
-0.363,1.57,0.094
-0.645,1.023,0
-0.414,0.699,-0.41
-0.195,0.969,0.008
-0.133,1.215,0.102
-0.055,1.133,0.051
-0.035,0.773,-0.004
-0.082,0.551,0.063
-0.113,0.547,0.059
-0.09,0.613,0.121
-0.059,0.707,0.117
-0.086,0.906,0.066
-0.066,1.07,0.031
0.285,1.18,0.09
0.387,1.387,0.063
0.285,1.504,-0.074
0.156,1.426,0.117
-0.391,0.996,0.082
-0.395,0.906,-0.145
-0.113,1.41,-0.012
-0.09,1.422,0.023
-0.203,1.027,0.02
-0.105,0.711,-0.082
0.043,0.543,-0.105
0.133,0.379,-0.148
0.09,0.375,-0.176
-0.008,0.426,-0.215
-0.113,0.563,-0.188
-0.043,1.059,-0.094
0.137,1.703,-0.074
0.516,1.465,-0.223
0.082,1.578,-0.469
-0.41,1.453,0.254
-0.539,0.996,-0.246
-0.289,0.691,-0.332
-0.293,1.016,0.063
-0.246,1.18,0.133
-0.094,0.996,0.039
-0.066,0.66,-0.012
-0.129,0.566,0.012
-0.137,0.68,0.082
-0.027,0.734,0.137
0.055,0.754,0.074
-0.063,0.855,-0.02
-0.047,1.039,-0.031
0.27,1.207,0.063
0.32,1.441,0.023
0.285,1.512,-0.074
0.137,1.383,0.141
-0.387,0.887,0.102
-0.344,0.855,-0.137
-0.09,1.305,-0.051
-0.066,1.387,0.055
-0.117,1.027,0.016
-0.07,0.723,-0.07
0.059,0.59,-0.113
0.117,0.5,-0.113
0.082,0.461,-0.164
0.027,0.492,-0.199
-0.02,0.703,-0.176
-0.027,1.242,-0.066
0.125,1.613,-0.023
0.324,1.313,-0.266
-0.031,1.625,-0.391
-0.313,1.156,0.148
-0.383,0.793,-0.316
-0.281,0.82,-0.031
-0.277,1.098,0.051
-0.121,1.137,0.055
-0.027,0.914,-0.008
-0.066,0.715,0.012
-0.102,0.715,0.066
-0.074,0.781,0.109
0.043,0.848,0.105
0.129,0.805,0.082
0.004,0.852,0.027
-0.129,0.969,-0.023
0.082,1.086,0.012
0.195,1.219,0.039
0.055,1.383,-0.063
0.113,1.359,0.012
-0.152,1.094,0.188
-0.281,0.793,-0.086
-0.09,1.266,-0.094
-0.023,1.512,0.051
-0.141,1.219,0.059
-0.086,0.813,-0.051
0.023,0.633,-0.098
0.121,0.551,-0.109
0.109,0.508,-0.141
0.07,0.473,-0.219
-0.039,0.547,-0.227
-0.082,0.922,-0.113
-0.098,1.496,-0.078
0.238,1.43,-0.098
0.461,1.238,-0.355
0.027,1.441,-0.219
-0.367,1.195,0.098
-0.422,0.82,-0.301
-0.238,0.824,-0.117
-0.199,1.051,0.004
-0.137,1.117,0.039
-0.07,0.887,-0.016
-0.074,0.691,0.023
-0.086,0.605,0.02
-0.031,0.703,0.074
0.023,0.824,0.109
0.074,0.926,0.105
0.043,1,0.004
0.051,0.992,0.012
0.215,1.195,0.063
0.215,1.328,0.082
0.141,1.426,-0.027
0.074,1.305,0.047
-0.277,0.934,0.059
-0.277,0.852,-0.125
-0.145,1.348,-0.043
-0.137,1.406,0.043
-0.125,1.063,0.035
0.004,0.707,-0.066
0.129,0.547,-0.156
0.168,0.445,-0.137
0.098,0.445,-0.164
-0.02,0.457,-0.238
-0.082,0.652,-0.203
-0.086,1.289,-0.004
0.098,1.789,0.063
0.477,1.273,-0.258
0.152,1.406,-0.527
-0.344,1.383,0.203
-0.555,1.008,-0.203
-0.367,0.809,-0.215
-0.246,0.922,-0.031
-0.16,1.086,0.07
-0.07,0.941,0.016
-0.086,0.703,0
-0.086,0.609,0.035
-0.012,0.645,0.055
0.09,0.742,0.086
0.113,0.824,0.066
-0.008,1.016,0.016
-0.008,1.102,0.07
0.188,1.207,0.063
0.152,1.32,0.02
0.164,1.457,-0.078
0.039,1.258,0.156
-0.316,0.934,-0.012
-0.18,0.977,-0.145
-0.066,1.418,-0.023
-0.203,1.379,0.039
-0.195,1.02,0.043
-0.055,0.652,-0.082
0.117,0.48,-0.148
0.172,0.387,-0.145
0.133,0.406,-0.164
0.012,0.473,-0.234
-0.031,0.719,-0.199
-0.07,1.5,-0.063
0.133,1.617,0.055
0.426,1.199,-0.363
-0.125,1.625,-0.406
-0.438,1.246,0.301
-0.426,0.773,-0.414
-0.219,0.762,-0.195
-0.16,1.113,0.07
-0.113,1.273,0.148
-0.07,0.918,0.039
-0.133,0.59,-0.016
-0.16,0.637,0.035
-0.121,0.793,0.105
0.02,0.777,0.066
0.066,0.668,-0.035
-0.02,0.77,-0.012
-0.031,1.133,0.004
0.234,1.313,0.031
0.309,1.246,-0.027
0.121,1.305,-0.18
0.008,1.406,0.055
-0.324,1.031,0.25
-0.301,0.918,-0.133
-0.113,1.418,-0.031
-0.023,1.375,0.055
-0.031,1.008,0.027
-0.012,0.699,-0.078
0.078,0.547,-0.129
0.102,0.488,-0.102
0.043,0.5,-0.125
0.016,0.563,-0.16
-0.012,0.844,-0.168
-0.063,1.371,-0.094
0.094,1.461,-0.066
0.363,1.152,-0.309
-0.039,1.551,-0.285
-0.453,1.258,0.27
-0.5,0.758,-0.293
-0.27,0.777,-0.012
-0.207,1.148,0.145
-0.098,1.129,0.098
-0.105,0.836,-0.039
-0.125,0.59,-0.004
-0.113,0.641,0.09
-0.109,0.793,0.129
-0.039,0.891,0.109
0.09,0.945,0.082
0.102,0.953,0.063
-0.027,1.016,0.059
0.102,1.113,0.098
0.305,1.184,0.086
0.246,1.395,-0.059
0.129,1.387,-0.07
-0.289,1.082,0.188
-0.449,0.703,-0.117
-0.262,1.199,-0.137
-0.16,1.633,0.121
-0.195,1.121,0.043
-0.047,0.734,-0.074
0.125,0.66,-0.098
0.227,0.66,-0.063
0.203,0.574,-0.156
0.148,0.449,-0.25
-0.02,0.551,-0.215
-0.066,1.078,-0.039
-0.133,1.598,0.008
0.113,1.398,-0.059
0.418,1.059,-0.395
-0.043,1.184,-0.258
-0.543,1.348,0.398
-0.707,1.039,0.02
-0.332,0.766,-0.242
-0.102,0.938,-0.031
0.023,1.133,0.09
-0.027,0.926,0.027
-0.129,0.625,0.035
-0.09,0.594,0.102
0.043,0.711,0.105
0.211,0.797,0.105
0.371,0.836,0.078
0.176,1.125,0.051
0.082,1.156,0.141
0.027,1.234,0.156
-0.055,1.219,0.055
-0.059,1.336,-0.207
0.031,1.262,0.113
-0.266,0.996,-0.023
-0.238,1.098,-0.18
-0.184,1.539,0.035
-0.195,1.223,0.008
-0.07,0.801,-0.094
0.051,0.559,-0.152
0.109,0.531,-0.145
0.07,0.465,-0.102
0.023,0.43,-0.141
-0.113,0.504,-0.16
-0.16,0.914,-0.004
-0.094,1.605,0.09
0.285,1.551,-0.063
0.383,1.281,-0.332
-0.191,1.438,-0.289
-0.613,1.27,0.227
-0.59,0.723,-0.344
-0.344,0.715,-0.195
-0.145,1.117,0.07
-0.066,1.125,0.07
-0.133,0.824,-0.027
-0.223,0.602,0
-0.188,0.641,0.035
-0.094,0.828,0.113
0.059,0.918,0.102
0.137,0.891,0.047
0.043,0.977,0.082
-0.039,1.039,0.031
0.066,1.086,0.105
0.176,1.188,0.086
0.102,1.297,-0.188
0.102,1.387,0.094
-0.211,1.047,-0.039
-0.227,0.949,-0.316
-0.055,1.336,-0.145
-0.047,1.289,-0.102
-0.055,1.02,-0.109
0.004,0.813,-0.16
0.039,0.793,-0.137
0.035,0.758,-0.105
0.039,0.723,-0.117
0,0.711,-0.129
-0.051,0.75,-0.125
-0.051,0.773,-0.137
0.016,0.789,-0.145
0.066,0.879,-0.156
0.121,1.016,-0.09
0.215,1.285,-0.094
0.27,1.32,-0.137
0.176,1.129,-0.238
-0.199,1.234,-0.293
-0.457,1.195,0.102
-0.434,0.938,-0.145
-0.301,0.73,-0.246
-0.273,0.93,-0.031
-0.273,1.207,0.02
-0.09,1.148,0.055
-0.023,0.926,-0.043
0.004,0.691,-0.063
-0.113,0.641,0.027
-0.375,0.699,0.203
-0.281,0.758,0.078
0.016,0.902,0.055
0.238,1.047,0.059
0.176,1.039,0.035
0.262,1.129,0.082
0.32,1.352,0.129
0.16,1.355,-0.055
0.195,1.344,0
-0.008,1.09,0.063
-0.277,0.855,-0.105
-0.164,1.055,-0.18
-0.098,1.465,-0.09
-0.23,1.234,-0.035
-0.152,0.918,-0.066
-0.031,0.676,-0.145
0.074,0.57,-0.141
0.055,0.496,-0.102
-0.016,0.508,-0.141
-0.074,0.496,-0.223
-0.117,0.641,-0.223
0.031,1.137,-0.145
0.285,1.777,-0.152
0.535,1.484,-0.234
0.453,1.18,-0.379
-0.273,1.168,-0.242
-0.746,1.063,0.176
-0.652,0.848,-0.145
-0.363,0.82,-0.113
-0.117,1.086,0.051
0.035,1.188,0.059
0.02,0.953,0.023
-0.133,0.641,-0.051
-0.227,0.664,0.031
-0.133,0.781,0.117
0.02,0.824,0.09
0.109,0.848,0.066
0.078,0.902,0.055
-0.02,1.023,-0.043
0.129,1.141,0.004
0.262,1.281,0.051
0.234,1.273,-0.016
0.113,1.309,-0.094
-0.027,1.234,0.172
-0.301,0.844,0.074
-0.238,0.957,-0.074
-0.113,1.379,-0.012
-0.117,1.273,0.043
-0.152,1.023,0.02
-0.102,0.727,-0.129
0.027,0.625,-0.152
0.02,0.578,-0.18
-0.051,0.551,-0.141
-0.063,0.551,-0.129
-0.098,0.699,-0.145
-0.027,1.129,-0.074
0.148,1.512,-0.016
0.355,1.438,-0.035
0.133,1.238,-0.32
-0.301,1.492,-0.047
-0.492,1.074,0.059
-0.344,0.672,-0.332
-0.156,0.766,-0.125
-0.102,1.172,0.07
0.07,1.207,0.172
0.023,0.871,0.035
-0.063,0.656,-0.035
-0.094,0.645,0.043
-0.031,0.785,0.086
0.102,0.875,0.102
0.098,0.891,0.109
-0.02,1.016,0.086
-0.023,1.074,0.082
0.082,1.066,0.078
0.004,1.086,-0.004
-0.137,1.281,-0.098
-0.043,1.324,0.215
-0.203,1.105,0.098
-0.188,1.027,-0.156
-0.051,1.121,-0.129
0.023,1.199,-0.07
0.012,0.992,-0.055
0.012,0.742,-0.09
0.012,0.711,-0.129
0.008,0.73,-0.129
0.063,0.773,-0.141
0.074,0.777,-0.176
0.035,0.867,-0.184
0.027,0.977,-0.113
0.148,1.168,-0.105
0.316,1.07,-0.191
0.281,1.082,-0.195
-0.168,1.352,-0.141
-0.48,1.34,0.117
-0.316,0.82,-0.102
-0.105,0.77,0.027
-0.023,1.082,0.172
0.063,1.078,0.039
0,0.934,0.004
-0.055,0.82,0.094
-0.113,0.797,0.066
-0.129,0.816,-0.008
-0.035,0.832,-0.004
0.035,0.922,0.027
0.027,0.891,0.078
0.074,1,0.109
0.133,1.164,0.133
0.141,1.047,0.016
0.113,1.094,0.125
0.051,1.176,0.145
0.129,1.25,-0.023
0.02,1.219,-0.109
-0.305,1.031,-0.023
-0.301,1.082,-0.125
-0.27,1.348,-0.191
-0.211,1.457,-0.141
-0.176,1.094,-0.086
-0.059,0.785,-0.07
0.051,0.539,-0.094
0.066,0.371,-0.137
-0.059,0.418,-0.156
-0.152,0.441,-0.262
-0.094,0.5,-0.336
-0.027,0.953,-0.215
0.16,1.555,-0.035
0.422,1.617,-0.078
0.453,1.406,-0.355
-0.039,1.41,-0.434
-0.492,1.129,0.027
-0.563,0.699,-0.215
-0.352,0.652,-0.203
-0.297,1.051,0.055
-0.152,1.207,0.07
-0.086,1.012,0.004
-0.125,0.758,-0.012
-0.184,0.738,0.035
-0.215,0.863,0.129
-0.184,0.977,0.148
-0.051,0.945,0.086
0.125,0.898,0.035
0.211,0.957,0.023
0.238,1.102,0.098
0.074,1.164,-0.219
-0.09,1.309,-0.273
-0.117,1.18,-0.094
-0.281,1.133,-0.211
-0.242,1.34,-0.164
-0.18,1.086,-0.141
-0.094,0.738,-0.184
0.059,0.613,-0.203
0.145,0.625,-0.188
0.117,0.691,-0.188
0.043,0.711,-0.227
0.008,0.734,-0.219
0.008,1.031,-0.07
0.094,1.277,-0.008
0.309,1.168,-0.047
0.02,1.512,-0.289
-0.273,1.398,0.008
-0.379,0.762,-0.18
-0.316,0.746,-0.266
-0.289,1.121,-0.008
-0.246,1.156,0.098
-0.18,0.879,-0.035
-0.172,0.824,0.02
-0.105,0.922,0.09
-0.074,1.016,0.098
0.012,1.02,0.086
0.156,0.973,0.027
0.184,0.953,0.066
0.066,1.004,-0.027
-0.207,0.879,-0.293
-0.293,0.891,-0.184
-0.367,1.234,-0.082
-0.148,1.309,-0.082
0.02,1.145,-0.195
0.086,0.973,-0.246
0.066,0.863,-0.32
0.094,0.785,-0.297
0.02,0.77,-0.277
-0.031,0.742,-0.152
-0.074,0.754,-0.121
-0.055,0.73,-0.105
-0.043,0.957,-0.172
-0.078,1.5,-0.055
-0.031,1.309,-0.004
-0.059,0.887,-0.137
-0.188,0.934,0.004
-0.297,1.121,0.098
-0.242,0.984,0.086
-0.063,0.891,0.031
0.016,0.895,0.051
-0.016,0.992,0.109
-0.102,1.035,0.078
-0.148,0.977,0.074
-0.172,0.961,0.082
-0.215,0.953,0.039
-0.258,0.973,0.031
-0.328,0.934,0.004
-0.418,0.898,-0.008
-0.457,0.914,0.039
-0.426,0.969,0.051
-0.348,1,0.039
-0.305,1.008,0.031
-0.301,0.977,0.055
-0.277,0.992,0.078
-0.23,0.98,0.098
-0.168,0.984,0.102
-0.156,0.992,0.102
-0.188,0.969,0.109
-0.16,0.98,0.117
-0.113,0.992,0.117
-0.078,0.98,0.113
-0.063,0.945,0.105
-0.09,0.957,0.113
-0.129,0.98,0.133
-0.145,0.98,0.125
-0.148,0.973,0.133
-0.137,0.98,0.125
-0.195,1.012,0.02
-0.246,1.094,-0.004
-0.27,1.32,0.082
-0.336,1.348,0.035
-0.246,1.074,-0.125
-0.09,0.992,-0.184
-0.09,1.012,-0.176
-0.16,0.969,-0.098
-0.191,0.836,-0.121
-0.148,0.703,-0.176
-0.004,0.684,-0.184
0.082,0.734,-0.223
0.09,0.781,-0.277
0.113,0.84,-0.266
0.09,0.953,-0.266
0.004,1.082,-0.301
-0.004,1.121,-0.332
0.078,1.059,-0.344
-0.211,1.262,-0.262
-0.344,1.344,0.063
-0.25,0.93,-0.109
-0.281,0.805,-0.066
-0.32,0.941,0.188
-0.285,1.098,0.176
-0.098,1.051,0.043
-0.043,0.953,0.07
-0.039,0.879,0.141
-0.094,0.891,0.117
-0.125,0.922,0.094
-0.094,0.91,0.09
-0.059,0.895,0.082
-0.043,0.953,0.02
-0.133,0.961,-0.078
-0.184,0.98,-0.121
-0.168,1.109,0.141
-0.215,1.375,0.133
-0.25,1.055,-0.059
-0.133,0.961,-0.094
0.008,1.211,-0.016
0.016,1.023,-0.082
-0.027,0.84,-0.074
-0.039,0.777,-0.043
-0.023,0.785,0.008
-0.059,0.859,0.012
-0.125,0.93,-0.004
-0.129,0.988,-0.02
-0.121,1.031,-0.063
-0.16,1.047,-0.078
-0.234,1.098,0
-0.301,1.055,0.082
-0.273,1.023,0.094
-0.148,0.949,0.008
0.004,0.895,0.012
-0.074,0.98,0.094
-0.219,1.012,0.18
-0.273,0.984,0.133
-0.203,0.973,0.094
-0.121,1.063,0.102
-0.043,1.02,0.094
-0.047,0.961,0.063
-0.086,0.957,0.086
-0.121,0.992,0.094
-0.156,1.004,0.105
-0.172,1.012,0.09
-0.152,0.992,0.09
-0.125,0.984,0.082
-0.145,1.008,0.09
-0.148,0.996,0.094
-0.145,0.988,0.094
-0.121,0.98,0.078
-0.117,0.973,0.055
-0.09,1.004,0.055
-0.074,1.016,0.051
-0.063,1.004,0.027
-0.078,1,0.016
-0.09,0.996,0.004
-0.09,1.012,0.004
-0.094,1.004,0.023
-0.082,0.98,0.035
-0.082,0.984,0.059
-0.074,1.047,0.125
-0.082,1.027,0.152
-0.063,0.996,0.137
-0.055,0.98,0.094
-0.035,0.965,0.078
-0.055,0.992,0.031
-0.078,1.012,-0.027
-0.125,1.02,-0.039
-0.133,1.02,-0.031
-0.105,1.02,-0.047
-0.082,0.973,-0.086
-0.051,0.957,-0.102
-0.047,0.988,-0.109
-0.059,1.023,-0.121
-0.059,0.977,-0.148
-0.063,0.961,-0.18
-0.059,1,-0.199
-0.043,1.016,-0.215
-0.031,0.941,-0.238
-0.047,0.938,-0.254
-0.07,0.941,-0.27
-0.063,0.914,-0.285
-0.07,0.926,-0.281
-0.074,0.953,-0.273
-0.066,0.957,-0.281
-0.07,0.961,-0.281
-0.066,0.934,-0.273
-0.055,0.898,-0.258
-0.043,0.867,-0.254
-0.047,0.84,-0.246
-0.063,0.836,-0.242
-0.074,0.848,-0.227
-0.059,0.922,-0.219
-0.016,0.996,-0.234
0.09,1.074,-0.27
0.195,1.09,-0.285
0.035,1.18,-0.336
-0.289,1.371,-0.098
-0.266,0.98,-0.113
-0.211,0.773,-0.188
-0.246,0.969,0.031
-0.254,1.23,0.078
-0.121,1.117,-0.031
-0.078,0.859,-0.059
-0.102,0.773,-0.023
-0.094,0.813,0.023
-0.055,0.859,0.059
0.023,0.91,0.07
0.137,0.922,0.066
0.16,0.902,0.027
0.047,0.941,-0.004
0.004,0.957,0.027
0.09,1.082,0.125
0.109,1.23,0.148
0.07,1.219,-0.129
0.258,1.289,-0.211
-0.074,1.18,-0.07
-0.336,0.973,-0.125
-0.277,1.262,-0.137
-0.09,1.402,-0.117
-0.082,1.082,-0.121
-0.035,0.75,-0.156
0.066,0.664,-0.145
0.156,0.621,-0.156
0.176,0.578,-0.18
0.207,0.527,-0.199
0.102,0.609,-0.234
-0.004,0.867,-0.156
-0.039,1.328,-0.082
0.211,1.453,-0.066
0.383,1.109,-0.305
-0.313,1.383,-0.434
-0.824,1.219,0.359
-0.73,0.832,-0.262
-0.246,0.84,-0.25
0.031,1.184,0.078
0.027,1.27,0.102
-0.063,1,0.016
-0.117,0.75,-0.051
-0.133,0.766,-0.039
-0.09,0.66,0.07
0.012,0.527,0.047
-0.023,0.402,-0.027
-0.074,0.609,0.031
0.012,0.902,0.07
0.223,1.004,-0.012
0.047,0.945,-0.086
-0.488,0.836,-0.113
-0.684,1.082,-0.066
-0.004,1.746,-0.215
0.461,1.609,-0.242
0.055,1.242,-0.195
-0.059,0.984,-0.129
-0.004,0.77,-0.055
0.109,0.504,-0.102
0.152,0.289,-0.211
0.125,0.258,-0.207
0.063,0.73,-0.02
0.129,1.48,0.055
0.07,1.574,0.051
-0.32,1.363,-0.09
-0.574,1.336,0.02
-0.426,1.215,0.145
-0.301,1.102,-0.098
0.008,1.328,0.125
0.277,1.211,0.254
0.152,0.844,-0.016
-0.094,0.699,0.031
-0.102,0.621,0.16
0,0.594,0.063
0.02,0.531,-0.027
0.059,0.672,-0.035
0.059,0.922,0.063
0.031,1.148,0.031
-0.445,0.867,-0.227
-0.648,1.336,-0.074
-0.176,1.598,-0.207
0,1.395,-0.113
-0.102,1.148,-0.109
0.039,1.023,-0.191
0.184,0.789,-0.027
0.238,0.566,-0.063
0.371,0.438,-0.141
0.348,0.371,-0.137
0.121,0.762,-0.055
-0.082,1.504,0.113
-0.121,1.402,0.066
-0.371,1.242,-0.125
-0.621,1.258,0.129
-0.652,1.488,0.191
-0.301,1.449,0.168
0.203,1.043,0.047
0.285,0.781,-0.012
0.031,0.988,0.176
-0.098,0.891,0.191
-0.066,0.629,-0.055
-0.094,0.551,-0.016
-0.051,0.68,0.133
-0.023,0.777,0
0.074,0.906,-0.094
0.059,1.012,0.059
-0.324,0.918,-0.16
-0.586,1.129,-0.047
-0.016,1.617,-0.078
0.219,1.559,-0.125
0.07,1.145,-0.094
-0.047,0.805,-0.137
-0.004,0.68,-0.078
0.02,0.582,-0.07
0.141,0.477,-0.117
0.152,0.523,-0.145
0.02,0.758,-0.117
-0.156,1.367,0.07
-0.063,1.313,0.098
-0.16,1.383,-0.195
-0.355,1.516,0.148
-0.422,1.367,0.078
-0.355,1.191,-0.012
0.016,1.219,0.199
0.121,0.973,0.07
-0.047,0.66,0.047
-0.078,0.668,0.105
-0.023,0.734,0.082
-0.039,0.66,-0.008
-0.117,0.723,0.035
-0.156,0.895,0.125
0,1.027,0.066
0.051,1.004,0.016
-0.086,0.988,-0.098
-0.336,1.195,-0.141
-0.023,1.496,-0.02
0.07,1.398,-0.148
0.039,1.316,-0.121
0.059,1.129,-0.102
0.039,0.887,-0.066
-0.004,0.699,-0.07
0.027,0.621,-0.078
0.047,0.477,-0.066
0.082,0.406,-0.09
0,0.652,-0.059
-0.105,1.125,0.098
0.09,1.313,0.082
0.074,1.172,-0.063
-0.195,1.512,-0.078
-0.355,1.582,0.273
-0.25,1.094,-0.043
-0.203,1.031,-0.039
-0.004,1.281,0.254
0.07,1.055,0.121
0.031,0.938,0.012
0.031,0.934,0.113
0.02,0.73,0.074
0.016,0.703,-0.027
-0.012,0.793,0.066
-0.098,0.766,0.09
-0.105,0.773,0.039
0.008,0.941,0.059
-0.008,0.965,0.098
-0.008,0.934,0.039
-0.086,0.922,-0.184
-0.105,1.105,-0.219
0.039,1.516,-0.184
0.086,1.566,-0.227
